sessid,subjid,channo,clusid,sitename,regionname,hemisphere,clustype
33,42,40,1,,other,L,MU
33,42,41,1,,other,L,MU
33,42,42,1,,other,L,SU
33,42,45,1,,other,L,MU
33,42,45,2,,other,L,SU
33,42,45,3,,other,L,SU
33,42,45,4,,other,L,SU
33,42,48,1,,other,L,MU
33,42,49,1,,other,L,SU
33,42,49,2,,other,L,MU
33,42,49,3,,other,L,SU
33,42,52,1,,other,L,SU
33,42,52,2,,other,L,MU
33,42,54,1,,other,L,SU
33,42,57,1,,other,L,MU
33,42,58,1,,other,L,MU
33,42,59,1,,other,L,MU
33,42,59,2,,other,L,SU
33,42,59,3,,other,L,SU
33,42,60,1,,other,L,MU
33,42,60,2,,other,L,SU
33,42,60,3,,other,L,SU
33,42,60,4,,other,L,MU
33,42,60,5,,other,L,MU
33,42,61,1,,other,L,MU
33,42,61,2,,other,L,SU
33,42,64,1,,other,L,SU
33,42,65,1,,other,L,SU
33,42,65,2,,other,L,SU
33,42,65,3,,other,L,MU
33,42,66,1,,other,L,SU
33,42,66,2,,other,L,MU
33,42,66,3,,other,L,MU
33,42,67,1,,other,L,SU
33,42,67,2,,other,L,SU
33,42,68,1,,other,L,SU
33,42,68,2,,other,L,MU
33,42,69,1,,other,L,MU
33,42,69,2,,other,L,SU
33,42,70,1,,other,L,MU
33,42,71,1,,other,L,MU
33,42,72,1,,other,L,SU
33,42,75,1,,other,L,MU
33,42,75,2,,other,L,MU
33,42,76,1,,other,L,MU
33,42,77,1,,other,L,MU
33,42,78,1,,other,L,MU
33,42,79,1,,other,L,MU
34,43,1,1,LA,AM,L,SU
34,43,2,2,LA,AM,L,SU
34,43,3,1,LA,AM,L,MU
34,43,3,3,LA,AM,L,SU
34,43,4,1,LA,AM,L,MU
34,43,5,1,LA,AM,L,SU
34,43,5,2,LA,AM,L,MU
34,43,5,3,LA,AM,L,MU
34,43,5,4,LA,AM,L,SU
34,43,5,5,LA,AM,L,MU
34,43,6,1,LA,AM,L,SU
34,43,6,2,LA,AM,L,MU
34,43,6,4,LA,AM,L,SU
34,43,7,2,LA,AM,L,SU
34,43,8,1,LA,AM,L,SU
34,43,8,2,LA,AM,L,MU
34,43,9,1,LEC,EC,L,MU
34,43,9,3,LEC,EC,L,SU
34,43,10,1,LEC,EC,L,SU
34,43,10,2,LEC,EC,L,MU
34,43,11,1,LEC,EC,L,SU
34,43,11,2,LEC,EC,L,MU
34,43,12,1,LEC,EC,L,MU
34,43,12,2,LEC,EC,L,SU
34,43,12,3,LEC,EC,L,SU
34,43,13,1,LEC,EC,L,MU
34,43,14,1,LEC,EC,L,SU
34,43,14,2,LEC,EC,L,SU
34,43,14,3,LEC,EC,L,MU
34,43,14,4,LEC,EC,L,SU
34,43,14,5,LEC,EC,L,SU
34,43,15,1,LEC,EC,L,MU
34,43,15,2,LEC,EC,L,SU
34,43,15,3,LEC,EC,L,SU
34,43,15,4,LEC,EC,L,SU
34,43,16,1,LEC,EC,L,SU
34,43,16,2,LEC,EC,L,MU
34,43,16,3,LEC,EC,L,SU
34,43,16,4,LEC,EC,L,SU
34,43,16,6,LEC,EC,L,SU
34,43,17,1,LMH,HC,L,MU
34,43,18,1,LMH,HC,L,MU
34,43,19,1,LMH,HC,L,MU
34,43,21,1,LMH,HC,L,MU
34,43,22,1,LMH,HC,L,MU
34,43,23,1,LMH,HC,L,MU
34,43,24,1,LMH,HC,L,SU
34,43,24,2,LMH,HC,L,SU
34,43,24,3,LMH,HC,L,MU
34,43,24,5,LMH,HC,L,SU
34,43,24,6,LMH,HC,L,SU
34,43,25,2,LPHC,PHC,L,SU
34,43,33,1,RA,AM,R,SU
34,43,34,1,RA,AM,R,MU
34,43,35,1,RA,AM,R,MU
34,43,36,1,RA,AM,R,SU
34,43,37,1,RA,AM,R,SU
34,43,37,2,RA,AM,R,SU
34,43,37,3,RA,AM,R,MU
34,43,37,4,RA,AM,R,SU
34,43,38,1,RA,AM,R,SU
34,43,39,1,RA,AM,R,MU
34,43,39,2,RA,AM,R,SU
34,43,39,3,RA,AM,R,SU
34,43,40,1,RA,AM,R,MU
34,43,41,1,RAH,HC,R,MU
34,43,41,3,RAH,HC,R,SU
34,43,46,1,RAH,HC,R,MU
34,43,47,1,RAH,HC,R,MU
34,43,48,1,RAH,HC,R,MU
34,43,49,1,REC,EC,R,MU
34,43,49,2,REC,EC,R,SU
34,43,49,3,REC,EC,R,SU
34,43,49,4,REC,EC,R,MU
34,43,50,1,REC,EC,R,SU
34,43,50,2,REC,EC,R,MU
34,43,50,3,REC,EC,R,MU
34,43,51,1,REC,EC,R,MU
34,43,52,1,REC,EC,R,MU
34,43,53,1,REC,EC,R,MU
34,43,53,2,REC,EC,R,SU
34,43,53,3,REC,EC,R,SU
34,43,53,4,REC,EC,R,SU
34,43,54,1,REC,EC,R,MU
34,43,54,2,REC,EC,R,SU
34,43,55,1,REC,EC,R,MU
34,43,55,2,REC,EC,R,MU
34,43,55,3,REC,EC,R,SU
34,43,56,1,REC,EC,R,SU
34,43,56,2,REC,EC,R,SU
34,43,56,3,REC,EC,R,MU
34,43,56,4,REC,EC,R,MU
34,43,56,5,REC,EC,R,SU
34,43,56,6,REC,EC,R,SU
34,43,57,1,RMH,HC,R,MU
34,43,58,1,RMH,HC,R,MU
34,43,58,2,RMH,HC,R,MU
34,43,58,3,RMH,HC,R,MU
34,43,59,1,RMH,HC,R,SU
34,43,59,2,RMH,HC,R,MU
34,43,59,4,RMH,HC,R,MU
34,43,60,1,RMH,HC,R,SU
34,43,60,2,RMH,HC,R,SU
34,43,61,1,RMH,HC,R,MU
34,43,62,1,RMH,HC,R,MU
34,43,63,1,RMH,HC,R,MU
34,43,64,1,RMH,HC,R,MU
34,43,65,1,RPHC,PHC,R,MU
34,43,66,1,RPHC,PHC,R,MU
34,43,67,1,RPHC,PHC,R,MU
34,43,68,1,RPHC,PHC,R,MU
34,43,69,1,RPHC,PHC,R,MU
34,43,70,1,RPHC,PHC,R,SU
34,43,70,2,RPHC,PHC,R,SU
34,43,70,3,RPHC,PHC,R,MU
34,43,70,4,RPHC,PHC,R,MU
34,43,71,1,RPHC,PHC,R,MU
34,43,72,1,RPHC,PHC,R,MU
35,43,3,1,LA,AM,L,MU
35,43,4,1,LA,AM,L,MU
35,43,5,1,LA,AM,L,SU
35,43,5,2,LA,AM,L,MU
35,43,6,1,LA,AM,L,MU
35,43,6,2,LA,AM,L,SU
35,43,7,1,LA,AM,L,SU
35,43,8,1,LA,AM,L,MU
35,43,9,1,LEC,EC,L,MU
35,43,10,1,LEC,EC,L,SU
35,43,11,1,LEC,EC,L,SU
35,43,11,2,LEC,EC,L,SU
35,43,12,1,LEC,EC,L,MU
35,43,14,1,LEC,EC,L,MU
35,43,16,1,LEC,EC,L,MU
35,43,18,1,LMH,HC,L,MU
35,43,21,1,LMH,HC,L,MU
35,43,23,1,LMH,HC,L,SU
35,43,23,2,LMH,HC,L,SU
35,43,24,1,LMH,HC,L,MU
35,43,33,1,RA,AM,R,SU
35,43,34,1,RA,AM,R,SU
35,43,34,2,RA,AM,R,SU
35,43,34,3,RA,AM,R,SU
35,43,35,1,RA,AM,R,MU
35,43,36,1,RA,AM,R,MU
35,43,36,2,RA,AM,R,MU
35,43,37,1,RA,AM,R,MU
35,43,37,2,RA,AM,R,SU
35,43,38,1,RA,AM,R,MU
35,43,39,1,RA,AM,R,SU
35,43,39,2,RA,AM,R,MU
35,43,40,1,RA,AM,R,MU
35,43,40,2,RA,AM,R,SU
35,43,41,1,RAH,HC,R,SU
35,43,41,2,RAH,HC,R,MU
35,43,46,1,RAH,HC,R,MU
35,43,47,1,RAH,HC,R,MU
35,43,48,1,RAH,HC,R,MU
35,43,49,1,REC,EC,R,MU
35,43,49,2,REC,EC,R,SU
35,43,49,3,REC,EC,R,SU
35,43,50,1,REC,EC,R,MU
35,43,51,1,REC,EC,R,MU
35,43,51,2,REC,EC,R,MU
35,43,51,3,REC,EC,R,SU
35,43,52,1,REC,EC,R,MU
35,43,52,2,REC,EC,R,SU
35,43,53,1,REC,EC,R,SU
35,43,53,2,REC,EC,R,SU
35,43,53,3,REC,EC,R,SU
35,43,53,4,REC,EC,R,SU
35,43,54,1,REC,EC,R,MU
35,43,54,2,REC,EC,R,MU
35,43,54,3,REC,EC,R,SU
35,43,55,1,REC,EC,R,MU
35,43,56,1,REC,EC,R,MU
35,43,56,2,REC,EC,R,MU
35,43,57,1,RMH,HC,R,SU
35,43,57,2,RMH,HC,R,MU
35,43,58,1,RMH,HC,R,SU
35,43,58,2,RMH,HC,R,SU
35,43,59,1,RMH,HC,R,SU
35,43,60,1,RMH,HC,R,MU
35,43,60,2,RMH,HC,R,SU
35,43,61,1,RMH,HC,R,SU
35,43,61,2,RMH,HC,R,SU
35,43,61,3,RMH,HC,R,MU
35,43,62,1,RMH,HC,R,SU
35,43,62,2,RMH,HC,R,MU
35,43,62,3,RMH,HC,R,MU
35,43,64,1,RMH,HC,R,MU
35,43,65,1,RPHC,PHC,R,SU
35,43,65,2,RPHC,PHC,R,SU
35,43,65,3,RPHC,PHC,R,MU
35,43,71,1,RPHC,PHC,R,MU
36,44,1,1,LA,AM,L,MU
36,44,2,1,LA,AM,L,SU
36,44,3,1,LA,AM,L,MU
36,44,4,1,LA,AM,L,MU
36,44,5,1,LA,AM,L,MU
36,44,6,1,LA,AM,L,MU
36,44,7,1,LA,AM,L,MU
36,44,8,1,LA,AM,L,MU
36,44,11,1,LAH,HC,L,MU
36,44,12,1,LAH,HC,L,MU
36,44,13,1,LAH,HC,L,MU
36,44,14,1,LAH,HC,L,MU
36,44,15,1,LAH,HC,L,MU
36,44,16,1,LAH,HC,L,MU
36,44,25,1,LMH,HC,L,MU
36,44,34,1,LPHC,PHC,L,MU
36,44,35,1,LPHC,PHC,L,MU
36,44,36,1,LPHC,PHC,L,MU
36,44,38,1,LPHC,PHC,L,MU
36,44,40,1,LPHC,PHC,L,MU
36,44,41,1,RA,AM,R,SU
36,44,41,2,RA,AM,R,SU
36,44,41,3,RA,AM,R,SU
36,44,41,4,RA,AM,R,MU
36,44,42,1,RA,AM,R,MU
36,44,42,2,RA,AM,R,SU
36,44,42,3,RA,AM,R,SU
36,44,43,1,RA,AM,R,MU
36,44,43,2,RA,AM,R,MU
36,44,44,1,RA,AM,R,SU
36,44,44,2,RA,AM,R,MU
36,44,45,1,RA,AM,R,MU
36,44,46,1,RA,AM,R,SU
36,44,46,2,RA,AM,R,SU
36,44,46,3,RA,AM,R,MU
36,44,47,1,RA,AM,R,SU
36,44,47,2,RA,AM,R,SU
36,44,47,3,RA,AM,R,MU
36,44,48,1,RA,AM,R,SU
36,44,48,2,RA,AM,R,SU
36,44,48,3,RA,AM,R,SU
36,44,54,1,RAH,HC,R,SU
36,44,55,1,RAH,HC,R,MU
36,44,61,1,REC,EC,R,MU
36,44,61,2,REC,EC,R,MU
36,44,63,1,REC,EC,R,SU
36,44,63,2,REC,EC,R,MU
36,44,64,1,REC,EC,R,MU
36,44,65,1,RMH,HC,R,MU
36,44,65,2,RMH,HC,R,SU
36,44,65,3,RMH,HC,R,SU
36,44,66,1,RMH,HC,R,SU
36,44,66,2,RMH,HC,R,MU
36,44,67,1,RMH,HC,R,MU
36,44,67,2,RMH,HC,R,SU
36,44,68,1,RMH,HC,R,SU
36,44,70,1,RMH,HC,R,SU
36,44,70,2,RMH,HC,R,MU
36,44,70,3,RMH,HC,R,SU
36,44,71,1,RMH,HC,R,MU
36,44,71,2,RMH,HC,R,SU
36,44,72,1,RMH,HC,R,MU
36,44,74,1,RPHC,PHC,R,MU
36,44,76,1,RPHC,PHC,R,MU
36,44,77,1,RPHC,PHC,R,MU
36,44,78,1,RPHC,PHC,R,MU
36,44,79,1,RPHC,PHC,R,MU
36,44,80,1,RPHC,PHC,R,MU
37,44,1,1,LA,AM,L,MU
37,44,3,1,LA,AM,L,MU
37,44,4,1,LA,AM,L,SU
37,44,6,1,LA,AM,L,SU
37,44,9,1,LAH,HC,L,MU
37,44,10,1,LAH,HC,L,MU
37,44,12,1,LAH,HC,L,MU
37,44,14,1,LAH,HC,L,MU
37,44,15,1,LAH,HC,L,MU
37,44,15,2,LAH,HC,L,MU
37,44,16,1,LAH,HC,L,MU
37,44,16,2,LAH,HC,L,MU
37,44,41,1,RA,AM,R,SU
37,44,41,2,RA,AM,R,SU
37,44,42,1,RA,AM,R,SU
37,44,48,1,RA,AM,R,MU
37,44,48,2,RA,AM,R,SU
37,44,53,1,RAH,HC,R,MU
37,44,54,1,RAH,HC,R,MU
37,44,55,1,RAH,HC,R,MU
37,44,55,2,RAH,HC,R,SU
37,44,57,1,REC,EC,R,MU
37,44,65,1,RMH,HC,R,MU
37,44,65,2,RMH,HC,R,MU
37,44,66,1,RMH,HC,R,MU
37,44,67,1,RMH,HC,R,MU
37,44,68,1,RMH,HC,R,MU
37,44,68,2,RMH,HC,R,MU
37,44,69,1,RMH,HC,R,MU
37,44,70,1,RMH,HC,R,SU
37,44,70,2,RMH,HC,R,SU
37,44,70,3,RMH,HC,R,MU
37,44,70,4,RMH,HC,R,SU
37,44,71,1,RMH,HC,R,MU
37,44,71,2,RMH,HC,R,MU
37,44,72,1,RMH,HC,R,MU
37,44,72,2,RMH,HC,R,MU
38,44,1,1,LA,AM,L,MU
38,44,2,1,LA,AM,L,SU
38,44,4,1,LA,AM,L,SU
38,44,5,1,LA,AM,L,SU
38,44,6,1,LA,AM,L,MU
38,44,7,1,LA,AM,L,MU
38,44,8,1,LA,AM,L,MU
38,44,25,1,LMH,HC,L,MU
38,44,26,1,LMH,HC,L,MU
38,44,27,1,LMH,HC,L,SU
38,44,27,2,LMH,HC,L,SU
38,44,29,1,LMH,HC,L,SU
38,44,29,2,LMH,HC,L,SU
38,44,29,3,LMH,HC,L,MU
38,44,30,1,LMH,HC,L,MU
38,44,31,1,LMH,HC,L,MU
38,44,35,1,LPHC,PHC,L,MU
38,44,39,1,LPHC,PHC,L,SU
38,44,41,1,RA,AM,R,MU
38,44,41,2,RA,AM,R,SU
38,44,42,1,RA,AM,R,MU
38,44,42,2,RA,AM,R,MU
38,44,48,1,RA,AM,R,MU
38,44,55,1,RAH,HC,R,MU
38,44,65,1,RMH,HC,R,MU
38,44,66,1,RMH,HC,R,MU
38,44,66,2,RMH,HC,R,MU
38,44,67,1,RMH,HC,R,MU
38,44,68,1,RMH,HC,R,MU
38,44,69,1,RMH,HC,R,MU
38,44,70,1,RMH,HC,R,MU
38,44,70,2,RMH,HC,R,SU
38,44,72,1,RMH,HC,R,MU
39,44,4,1,LA,AM,L,SU
39,44,5,1,LA,AM,L,MU
39,44,6,1,LA,AM,L,MU
39,44,10,1,LAH,HC,L,SU
39,44,10,2,LAH,HC,L,SU
39,44,11,1,LAH,HC,L,MU
39,44,11,2,LAH,HC,L,MU
39,44,11,3,LAH,HC,L,SU
39,44,12,1,LAH,HC,L,MU
39,44,12,2,LAH,HC,L,SU
39,44,16,1,LAH,HC,L,MU
39,44,23,1,LEC,EC,L,MU
39,44,26,1,LMH,HC,L,MU
39,44,27,1,LMH,HC,L,SU
39,44,28,1,LMH,HC,L,MU
39,44,29,1,LMH,HC,L,MU
39,44,30,1,LMH,HC,L,MU
39,44,31,1,LMH,HC,L,MU
39,44,32,1,LMH,HC,L,MU
39,44,33,1,LPHC,PHC,L,MU
39,44,37,1,LPHC,PHC,L,SU
39,44,38,1,LPHC,PHC,L,SU
39,44,38,2,LPHC,PHC,L,MU
39,44,49,1,RAH,HC,R,MU
39,44,50,1,RAH,HC,R,MU
39,44,51,1,RAH,HC,R,SU
39,44,52,1,RAH,HC,R,SU
39,44,53,1,RAH,HC,R,SU
39,44,54,1,RAH,HC,R,SU
39,44,55,1,RAH,HC,R,SU
39,44,56,1,RAH,HC,R,MU
39,44,65,1,RM,other,R,MU
39,44,67,1,RMH,HC,R,MU
39,44,67,2,RMH,HC,R,SU
39,44,71,1,RMH,HC,R,MU
40,45,1,1,LA,AM,L,SU
40,45,2,1,LA,AM,L,MU
40,45,5,1,LA,AM,L,MU
40,45,6,1,LA,AM,L,MU
40,45,6,2,LA,AM,L,SU
40,45,7,1,LA,AM,L,SU
40,45,7,2,LA,AM,L,SU
40,45,8,1,LA,AM,L,SU
40,45,8,2,LA,AM,L,MU
40,45,9,1,LAH,HC,L,MU
40,45,10,1,LAH,HC,L,MU
40,45,11,1,LAH,HC,L,MU
40,45,12,1,LAH,HC,L,MU
40,45,13,1,LAH,HC,L,MU
40,45,23,1,LEC,EC,L,MU
40,45,24,1,LEC,EC,L,MU
40,45,25,1,LMH,HC,L,MU
40,45,26,1,LMH,HC,L,MU
40,45,27,1,LMH,HC,L,MU
40,45,28,1,LMH,HC,L,MU
40,45,29,1,LMH,HC,L,MU
40,45,30,1,LMH,HC,L,MU
40,45,31,1,LMH,HC,L,MU
40,45,32,1,LMH,HC,L,MU
40,45,39,1,LPHC,PHC,L,MU
40,45,57,1,REC,EC,R,MU
40,45,58,1,REC,EC,R,MU
40,45,60,1,REC,EC,R,MU
40,45,62,1,REC,EC,R,SU
40,45,62,2,REC,EC,R,MU
40,45,63,1,REC,EC,R,MU
40,45,64,1,REC,EC,R,MU
40,45,67,1,RMH,HC,R,MU
40,45,79,1,RPHC,PHC,R,MU
41,46,1,1,LA,AM,L,MU
41,46,2,1,LA,AM,L,SU
41,46,2,2,LA,AM,L,MU
41,46,3,1,LA,AM,L,SU
41,46,3,2,LA,AM,L,MU
41,46,4,1,LA,AM,L,MU
41,46,5,1,LA,AM,L,SU
41,46,6,1,LA,AM,L,MU
41,46,7,1,LA,AM,L,MU
41,46,8,1,LA,AM,L,MU
41,46,9,1,LAH,HC,L,MU
41,46,10,1,LAH,HC,L,MU
41,46,10,2,LAH,HC,L,MU
41,46,11,1,LAH,HC,L,SU
41,46,11,2,LAH,HC,L,SU
41,46,12,1,LAH,HC,L,MU
41,46,12,2,LAH,HC,L,SU
41,46,12,3,LAH,HC,L,MU
41,46,13,1,LAH,HC,L,MU
41,46,14,1,LAH,HC,L,MU
41,46,15,1,LAH,HC,L,MU
41,46,16,1,LAH,HC,L,MU
41,46,17,1,LEC,EC,L,MU
41,46,19,1,LEC,EC,L,MU
41,46,20,1,LEC,EC,L,MU
41,46,21,1,LEC,EC,L,MU
41,46,22,1,LEC,EC,L,MU
41,46,23,1,LEC,EC,L,MU
41,46,24,1,LEC,EC,L,MU
41,46,25,1,LMH,HC,L,MU
41,46,26,1,LMH,HC,L,MU
41,46,26,2,LMH,HC,L,SU
41,46,27,1,LMH,HC,L,MU
41,46,28,1,LMH,HC,L,MU
41,46,28,2,LMH,HC,L,SU
41,46,29,1,LMH,HC,L,SU
41,46,29,2,LMH,HC,L,MU
41,46,30,1,LMH,HC,L,MU
41,46,31,1,LMH,HC,L,SU
41,46,31,2,LMH,HC,L,MU
41,46,31,3,LMH,HC,L,SU
41,46,32,1,LMH,HC,L,MU
41,46,33,1,LPHC,PHC,L,MU
41,46,34,1,LPHC,PHC,L,MU
41,46,35,1,LPHC,PHC,L,MU
41,46,36,1,LPHC,PHC,L,MU
41,46,37,1,LPHC,PHC,L,MU
41,46,37,2,LPHC,PHC,L,MU
41,46,38,1,LPHC,PHC,L,MU
41,46,39,1,LPHC,PHC,L,MU
41,46,40,1,LPHC,PHC,L,MU
41,46,41,1,RA,AM,R,SU
41,46,41,2,RA,AM,R,SU
41,46,41,3,RA,AM,R,MU
41,46,41,4,RA,AM,R,SU
41,46,42,1,RA,AM,R,SU
41,46,44,1,RA,AM,R,MU
41,46,44,2,RA,AM,R,SU
41,46,44,3,RA,AM,R,MU
41,46,45,1,RA,AM,R,SU
41,46,45,2,RA,AM,R,SU
41,46,45,3,RA,AM,R,SU
41,46,45,4,RA,AM,R,MU
41,46,46,1,RA,AM,R,SU
41,46,47,1,RA,AM,R,SU
41,46,47,2,RA,AM,R,SU
41,46,47,3,RA,AM,R,MU
41,46,49,1,RAH,HC,R,SU
41,46,49,2,RAH,HC,R,SU
41,46,50,1,RAH,HC,R,SU
41,46,50,2,RAH,HC,R,MU
41,46,50,3,RAH,HC,R,MU
41,46,52,1,RAH,HC,R,SU
41,46,52,2,RAH,HC,R,SU
41,46,52,3,RAH,HC,R,MU
41,46,56,1,RAH,HC,R,SU
41,46,56,2,RAH,HC,R,SU
41,46,56,3,RAH,HC,R,MU
41,46,56,4,RAH,HC,R,MU
41,46,58,1,REC,EC,R,MU
41,46,61,1,REC,EC,R,MU
41,46,63,1,REC,EC,R,MU
41,46,64,1,REC,EC,R,MU
41,46,65,1,RMH,HC,R,SU
41,46,65,2,RMH,HC,R,MU
41,46,66,1,RMH,HC,R,SU
41,46,66,2,RMH,HC,R,SU
41,46,66,3,RMH,HC,R,MU
41,46,68,1,RMH,HC,R,MU
41,46,68,2,RMH,HC,R,SU
41,46,70,1,RMH,HC,R,SU
41,46,71,1,RMH,HC,R,SU
41,46,72,1,RMH,HC,R,MU
42,46,3,1,LA,AM,L,MU
42,46,3,2,LA,AM,L,MU
42,46,4,1,LA,AM,L,SU
42,46,4,2,LA,AM,L,SU
42,46,4,3,LA,AM,L,MU
42,46,5,1,LA,AM,L,SU
42,46,5,2,LA,AM,L,SU
42,46,5,3,LA,AM,L,MU
42,46,6,1,LA,AM,L,MU
42,46,6,2,LA,AM,L,MU
42,46,7,1,LA,AM,L,SU
42,46,7,2,LA,AM,L,MU
42,46,7,3,LA,AM,L,MU
42,46,8,1,LA,AM,L,SU
42,46,8,2,LA,AM,L,MU
42,46,10,1,LAH,HC,L,SU
42,46,10,2,LAH,HC,L,MU
42,46,10,3,LAH,HC,L,MU
42,46,10,4,LAH,HC,L,MU
42,46,11,1,LAH,HC,L,SU
42,46,11,2,LAH,HC,L,MU
42,46,11,3,LAH,HC,L,MU
42,46,12,1,LAH,HC,L,MU
42,46,12,2,LAH,HC,L,SU
42,46,12,3,LAH,HC,L,SU
42,46,14,1,LAH,HC,L,MU
42,46,16,1,LAH,HC,L,SU
42,46,16,2,LAH,HC,L,SU
42,46,16,3,LAH,HC,L,SU
42,46,16,4,LAH,HC,L,MU
42,46,17,1,LEC,EC,L,MU
42,46,19,1,LEC,EC,L,MU
42,46,20,1,LEC,EC,L,MU
42,46,25,1,LMH,HC,L,MU
42,46,26,1,LMH,HC,L,MU
42,46,26,2,LMH,HC,L,MU
42,46,27,1,LMH,HC,L,MU
42,46,27,2,LMH,HC,L,MU
42,46,28,1,LMH,HC,L,SU
42,46,28,2,LMH,HC,L,MU
42,46,28,3,LMH,HC,L,SU
42,46,28,4,LMH,HC,L,SU
42,46,28,5,LMH,HC,L,MU
42,46,29,1,LMH,HC,L,SU
42,46,29,2,LMH,HC,L,SU
42,46,29,3,LMH,HC,L,MU
42,46,29,4,LMH,HC,L,SU
42,46,30,1,LMH,HC,L,MU
42,46,30,2,LMH,HC,L,SU
42,46,30,3,LMH,HC,L,SU
42,46,31,1,LMH,HC,L,MU
42,46,31,2,LMH,HC,L,SU
42,46,34,1,LPHC,PHC,L,MU
42,46,35,1,LPHC,PHC,L,MU
42,46,35,2,LPHC,PHC,L,MU
42,46,37,1,LPHC,PHC,L,MU
42,46,37,2,LPHC,PHC,L,MU
42,46,39,1,LPHC,PHC,L,MU
42,46,40,1,LPHC,PHC,L,MU
42,46,41,1,RA,AM,R,SU
42,46,42,1,RA,AM,R,MU
42,46,43,1,RA,AM,R,MU
42,46,43,2,RA,AM,R,MU
42,46,44,1,RA,AM,R,SU
42,46,44,2,RA,AM,R,MU
42,46,44,3,RA,AM,R,MU
42,46,45,1,RA,AM,R,MU
42,46,45,2,RA,AM,R,SU
42,46,46,1,RA,AM,R,SU
42,46,46,2,RA,AM,R,SU
42,46,46,3,RA,AM,R,SU
42,46,46,4,RA,AM,R,MU
42,46,47,1,RA,AM,R,SU
42,46,47,2,RA,AM,R,SU
42,46,47,3,RA,AM,R,MU
42,46,48,1,RA,AM,R,MU
42,46,49,1,RAH,HC,R,MU
42,46,49,2,RAH,HC,R,MU
42,46,50,1,RAH,HC,R,MU
42,46,50,2,RAH,HC,R,SU
42,46,50,3,RAH,HC,R,MU
42,46,50,4,RAH,HC,R,MU
42,46,51,1,RAH,HC,R,MU
42,46,51,2,RAH,HC,R,MU
42,46,51,3,RAH,HC,R,MU
42,46,52,1,RAH,HC,R,SU
42,46,52,2,RAH,HC,R,MU
42,46,52,3,RAH,HC,R,MU
42,46,53,1,RAH,HC,R,MU
42,46,53,2,RAH,HC,R,SU
42,46,53,3,RAH,HC,R,MU
42,46,54,1,RAH,HC,R,MU
42,46,55,1,RAH,HC,R,MU
42,46,56,1,RAH,HC,R,MU
42,46,56,2,RAH,HC,R,MU
42,46,56,3,RAH,HC,R,MU
42,46,57,1,REC,EC,R,MU
42,46,58,1,REC,EC,R,MU
42,46,58,2,REC,EC,R,MU
42,46,58,3,REC,EC,R,MU
42,46,59,1,REC,EC,R,MU
42,46,60,1,REC,EC,R,MU
42,46,60,2,REC,EC,R,MU
42,46,61,1,REC,EC,R,MU
42,46,61,2,REC,EC,R,MU
42,46,62,1,REC,EC,R,MU
42,46,62,2,REC,EC,R,MU
42,46,63,1,REC,EC,R,MU
42,46,63,2,REC,EC,R,MU
42,46,64,1,REC,EC,R,MU
42,46,64,2,REC,EC,R,MU
42,46,64,3,REC,EC,R,MU
42,46,65,1,RMH,HC,R,MU
42,46,66,1,RMH,HC,R,MU
42,46,67,1,RMH,HC,R,SU
42,46,67,2,RMH,HC,R,MU
42,46,68,1,RMH,HC,R,MU
42,46,68,2,RMH,HC,R,MU
42,46,69,1,RMH,HC,R,SU
42,46,69,2,RMH,HC,R,MU
42,46,69,3,RMH,HC,R,MU
42,46,70,1,RMH,HC,R,MU
42,46,70,2,RMH,HC,R,MU
42,46,71,1,RMH,HC,R,MU
42,46,73,1,RPHC,PHC,R,MU
42,46,74,1,RPHC,PHC,R,MU
42,46,74,2,RPHC,PHC,R,MU
42,46,75,1,RPHC,PHC,R,MU
42,46,77,1,RPHC,PHC,R,MU
42,46,77,2,RPHC,PHC,R,MU
42,46,78,1,RPHC,PHC,R,MU
42,46,78,2,RPHC,PHC,R,MU
42,46,79,1,RPHC,PHC,R,MU
42,46,80,1,RPHC,PHC,R,MU
43,47,2,1,LA,AM,L,SU
43,47,2,2,LA,AM,L,MU
43,47,3,1,LA,AM,L,MU
43,47,5,1,LA,AM,L,MU
43,47,6,1,LA,AM,L,MU
43,47,7,1,LA,AM,L,MU
43,47,7,2,LA,AM,L,MU
43,47,9,1,LPHC,PHC,L,MU
43,47,10,1,LPHC,PHC,L,MU
43,47,10,2,LPHC,PHC,L,MU
43,47,10,3,LPHC,PHC,L,MU
43,47,11,1,LPHC,PHC,L,SU
43,47,11,2,LPHC,PHC,L,SU
43,47,12,1,LPHC,PHC,L,MU
43,47,13,1,LPHC,PHC,L,MU
43,47,14,1,LPHC,PHC,L,MU
43,47,14,2,LPHC,PHC,L,MU
43,47,15,1,LPHC,PHC,L,MU
43,47,15,2,LPHC,PHC,L,SU
43,47,15,3,LPHC,PHC,L,MU
43,47,16,1,LPHC,PHC,L,MU
43,47,17,1,RA,AM,R,MU
43,47,18,1,RA,AM,R,SU
43,47,18,2,RA,AM,R,MU
43,47,18,3,RA,AM,R,SU
43,47,19,1,RA,AM,R,MU
43,47,20,1,RA,AM,R,MU
43,47,21,1,RA,AM,R,MU
43,47,22,1,RA,AM,R,MU
43,47,23,1,RA,AM,R,MU
43,47,24,1,RA,AM,R,MU
43,47,24,2,RA,AM,R,MU
43,47,25,1,RPHC,PHC,R,MU
43,47,26,1,RPHC,PHC,R,MU
43,47,27,1,RPHC,PHC,R,MU
43,47,28,1,RPHC,PHC,R,MU
43,47,29,1,RPHC,PHC,R,MU
